time,data
2026/02/02 23:43:15.365691753,True
2026/02/02 23:43:15.371024975,True
2026/02/02 23:43:15.376028210,True
2026/02/02 23:43:15.380878809,True
2026/02/02 23:43:15.386114960,True
2026/02/02 23:43:15.390872909,True
2026/02/02 23:43:15.396117929,True
2026/02/02 23:43:15.401158736,True
2026/02/02 23:43:15.406380733,True
2026/02/02 23:43:15.411545959,True
2026/02/02 23:43:15.416627046,True
2026/02/02 23:43:15.421922336,True
2026/02/02 23:43:15.426884593,True
2026/02/02 23:43:15.432276953,True
2026/02/02 23:43:15.437594562,True
2026/02/02 23:43:15.442721159,True
2026/02/02 23:43:15.447767380,True
2026/02/02 23:43:15.452949709,True
2026/02/02 23:43:15.457927470,True
2026/02/02 23:43:15.463058843,True
2026/02/02 23:43:15.468032422,True
2026/02/02 23:43:15.473699255,True
2026/02/02 23:43:15.478536841,True
2026/02/02 23:43:15.483861792,True
2026/02/02 23:43:15.489120407,True
2026/02/02 23:43:15.494481259,True
2026/02/02 23:43:15.499323746,True
2026/02/02 23:43:15.504772574,True
2026/02/02 23:43:15.509669083,True
2026/02/02 23:43:15.514942789,True
2026/02/02 23:43:15.520210556,True
2026/02/02 23:43:15.525649563,True
2026/02/02 23:43:15.530445511,True
2026/02/02 23:43:15.536022362,True
2026/02/02 23:43:15.541000596,True
2026/02/02 23:43:15.546032468,True
2026/02/02 23:43:15.550978137,True
2026/02/02 23:43:15.556366215,True
2026/02/02 23:43:15.561326991,True
2026/02/02 23:43:15.566335840,True
2026/02/02 23:43:15.571878102,True
2026/02/02 23:43:15.577087999,True
2026/02/02 23:43:15.582468606,True
2026/02/02 23:43:15.587218625,True
2026/02/02 23:43:15.592822614,True
2026/02/02 23:43:15.597708468,True
2026/02/02 23:43:15.602929151,True
2026/02/02 23:43:15.607936287,True
2026/02/02 23:43:15.613144777,True
2026/02/02 23:43:15.618021663,True
2026/02/02 23:43:15.623656266,True
2026/02/02 23:43:15.628456255,True
2026/02/02 23:43:15.634137207,True
2026/02/02 23:43:15.638759604,True
2026/02/02 23:43:15.643917757,True
2026/02/02 23:43:15.648763186,True
2026/02/02 23:43:15.654263554,True
2026/02/02 23:43:15.659075199,True
2026/02/02 23:43:15.664496260,True
2026/02/02 23:43:15.669270898,True
2026/02/02 23:43:15.674800275,True
2026/02/02 23:43:15.679756194,True
2026/02/02 23:43:15.684681835,True
2026/02/02 23:43:15.690189080,True
2026/02/02 23:43:15.695321279,True
2026/02/02 23:43:15.700521093,True
2026/02/02 23:43:15.705704331,True
2026/02/02 23:43:15.710651836,True
2026/02/02 23:43:15.716040185,True
2026/02/02 23:43:15.721296177,True
2026/02/02 23:43:15.725966954,True
2026/02/02 23:43:15.731476095,True
2026/02/02 23:43:15.736731448,True
2026/02/02 23:43:15.741568506,True
2026/02/02 23:43:15.746566258,True
2026/02/02 23:43:15.752036927,True
2026/02/02 23:43:15.757166164,True
2026/02/02 23:43:15.762293234,True
2026/02/02 23:43:15.767102180,True
2026/02/02 23:43:15.772789667,True
2026/02/02 23:43:15.777628347,True
2026/02/02 23:43:15.782817816,True
2026/02/02 23:43:15.787986622,True
2026/02/02 23:43:15.793391322,True
2026/02/02 23:43:15.798293638,True
2026/02/02 23:43:15.803872817,True
2026/02/02 23:43:15.808727974,True
2026/02/02 23:43:15.814195385,True
2026/02/02 23:43:15.819103271,True
2026/02/02 23:43:15.824459915,True
2026/02/02 23:43:15.829473473,True
2026/02/02 23:43:15.834789393,True
2026/02/02 23:43:15.839951077,True
2026/02/02 23:43:15.844690053,True
2026/02/02 23:43:15.850133057,True
2026/02/02 23:43:15.855299518,True
2026/02/02 23:43:15.860142761,True
2026/02/02 23:43:15.865395749,True
2026/02/02 23:43:15.870576279,True
2026/02/02 23:43:15.876022311,True
2026/02/02 23:43:15.880939333,True
2026/02/02 23:43:15.886298467,True
2026/02/02 23:43:15.891004480,True
2026/02/02 23:43:15.896357857,True
2026/02/02 23:43:15.901436673,True
2026/02/02 23:43:15.906641440,True
2026/02/02 23:43:15.911982297,True
2026/02/02 23:43:15.917040040,True
2026/02/02 23:43:15.922448657,True
2026/02/02 23:43:15.927384766,True
2026/02/02 23:43:15.932700286,True
2026/02/02 23:43:15.937924800,True
2026/02/02 23:43:15.943037869,True
2026/02/02 23:43:15.948022904,True
2026/02/02 23:43:15.953553417,True
2026/02/02 23:43:15.958331688,True
2026/02/02 23:43:15.963706375,True
2026/02/02 23:43:15.968584086,True
2026/02/02 23:43:15.974207580,True
2026/02/02 23:43:15.979013860,True
2026/02/02 23:43:15.984354739,True
2026/02/02 23:43:15.989346154,True
2026/02/02 23:43:15.994483043,True
2026/02/02 23:43:15.999878959,True
2026/02/02 23:43:16.4912119,True
2026/02/02 23:43:16.10200042,True
2026/02/02 23:43:16.14910853,True
2026/02/02 23:43:16.20160467,True
2026/02/02 23:43:16.25280613,True
2026/02/02 23:43:16.30230006,True
2026/02/02 23:43:16.35799776,True
2026/02/02 23:43:16.40638728,True
2026/02/02 23:43:16.45667252,True
2026/02/02 23:43:16.50951371,True
2026/02/02 23:43:16.56256726,True
2026/02/02 23:43:16.61255184,True
2026/02/02 23:43:16.66526344,True
2026/02/02 23:43:16.71604850,True
2026/02/02 23:43:16.76663901,True
2026/02/02 23:43:16.81964803,True
2026/02/02 23:43:16.87187275,True
2026/02/02 23:43:16.92493666,True
2026/02/02 23:43:16.97366801,True
2026/02/02 23:43:16.102929427,True
2026/02/02 23:43:16.107786016,True
2026/02/02 23:43:16.112990093,True
2026/02/02 23:43:16.117891365,True
2026/02/02 23:43:16.123389485,True
2026/02/02 23:43:16.128238928,True
2026/02/02 23:43:16.133814525,True
2026/02/02 23:43:16.138689731,True
2026/02/02 23:43:16.143529785,True
2026/02/02 23:43:16.148849653,True
2026/02/02 23:43:16.154218318,True
2026/02/02 23:43:16.159332474,True
2026/02/02 23:43:16.164358663,True
2026/02/02 23:43:16.169934716,True
2026/02/02 23:43:16.175051373,True
2026/02/02 23:43:16.180110793,True
2026/02/02 23:43:16.185091335,True
2026/02/02 23:43:16.190619922,True
2026/02/02 23:43:16.195762250,True
2026/02/02 23:43:16.200809203,True
2026/02/02 23:43:16.206043456,True
2026/02/02 23:43:16.211371544,True
2026/02/02 23:43:16.216502782,True
2026/02/02 23:43:16.221933930,True
2026/02/02 23:43:16.226691094,True
2026/02/02 23:43:16.232015740,True
2026/02/02 23:43:16.237425072,True
2026/02/02 23:43:16.242622860,True
2026/02/02 23:43:16.247604261,True
2026/02/02 23:43:16.253118960,True
2026/02/02 23:43:16.257915404,True
2026/02/02 23:43:16.263098412,True
2026/02/02 23:43:16.267944526,True
2026/02/02 23:43:16.273425237,True
2026/02/02 23:43:16.278267659,True
2026/02/02 23:43:16.283471974,True
2026/02/02 23:43:16.288640055,True
2026/02/02 23:43:16.293930394,True
2026/02/02 23:43:16.299013315,True
2026/02/02 23:43:16.304420346,True
2026/02/02 23:43:16.309119538,True
2026/02/02 23:43:16.314730954,True
2026/02/02 23:43:16.320074592,True
2026/02/02 23:43:16.325148201,True
2026/02/02 23:43:16.329946430,True
2026/02/02 23:43:16.335217262,True
2026/02/02 23:43:16.340440596,True
2026/02/02 23:43:16.345559527,True
2026/02/02 23:43:16.350555556,True
2026/02/02 23:43:16.356193123,True
2026/02/02 23:43:16.361265769,True
2026/02/02 23:43:16.366232187,True
2026/02/02 23:43:16.371819086,True
2026/02/02 23:43:16.376934696,True
2026/02/02 23:43:16.381935244,True
2026/02/02 23:43:16.387333057,True
2026/02/02 23:43:16.391874628,True
2026/02/02 23:43:16.397226687,True
2026/02/02 23:43:16.402255849,True
2026/02/02 23:43:16.407237709,True
2026/02/02 23:43:16.412568436,True
2026/02/02 23:43:16.417554919,True
2026/02/02 23:43:16.422978958,True
2026/02/02 23:43:16.427604616,True
2026/02/02 23:43:16.432900838,True
2026/02/02 23:43:16.438237707,True
2026/02/02 23:43:16.443169602,True
2026/02/02 23:43:16.448179081,True
2026/02/02 23:43:16.453755086,True
2026/02/02 23:43:16.458840620,True
2026/02/02 23:43:16.463878199,True
2026/02/02 23:43:16.469429551,True
2026/02/02 23:43:16.474162878,True
2026/02/02 23:43:16.479639546,True
2026/02/02 23:43:16.484954615,True
2026/02/02 23:43:16.490095805,True
2026/02/02 23:43:16.495430917,True
2026/02/02 23:43:16.500275984,True
2026/02/02 23:43:16.505608777,True
2026/02/02 23:43:16.510431193,True
2026/02/02 23:43:16.515767752,True
2026/02/02 23:43:16.521008931,True
2026/02/02 23:43:16.525836339,True
2026/02/02 23:43:16.531310405,True
2026/02/02 23:43:16.536558913,True
2026/02/02 23:43:16.541961423,True
2026/02/02 23:43:16.546791794,True
2026/02/02 23:43:16.552222435,True
2026/02/02 23:43:16.557201911,True
2026/02/02 23:43:16.562437862,True
2026/02/02 23:43:16.567485846,True
2026/02/02 23:43:16.573049910,True
2026/02/02 23:43:16.578035701,True
2026/02/02 23:43:16.583384349,True
2026/02/02 23:43:16.588676526,True
2026/02/02 23:43:16.593953224,True
2026/02/02 23:43:16.598918100,True
2026/02/02 23:43:16.604249809,True
2026/02/02 23:43:16.609016302,True
2026/02/02 23:43:16.614430265,True
2026/02/02 23:43:16.619658611,True
2026/02/02 23:43:16.624972788,True
2026/02/02 23:43:16.629778368,True
2026/02/02 23:43:16.634980372,True
2026/02/02 23:43:16.639980334,True
2026/02/02 23:43:16.644800134,True
2026/02/02 23:43:16.650145872,True
2026/02/02 23:43:16.655550737,True
2026/02/02 23:43:16.660529186,True
2026/02/02 23:43:16.665541952,True
2026/02/02 23:43:16.671092645,True
2026/02/02 23:43:16.676273352,True
2026/02/02 23:43:16.681369143,True
2026/02/02 23:43:16.686522421,True
2026/02/02 23:43:16.691885565,True
2026/02/02 23:43:16.696942216,True
2026/02/02 23:43:16.702182587,True
2026/02/02 23:43:16.707249188,True
2026/02/02 23:43:16.712611413,True
2026/02/02 23:43:16.717538021,True
2026/02/02 23:43:16.723104948,True
2026/02/02 23:43:16.727856393,True
2026/02/02 23:43:16.733296491,True
2026/02/02 23:43:16.738463018,True
2026/02/02 23:43:16.743601087,True
2026/02/02 23:43:16.748577155,True
2026/02/02 23:43:16.754018708,True
2026/02/02 23:43:16.759104849,True
2026/02/02 23:43:16.764002063,True
2026/02/02 23:43:16.769256323,True
2026/02/02 23:43:16.774473325,True
2026/02/02 23:43:16.779641005,True
2026/02/02 23:43:16.784527844,True
2026/02/02 23:43:16.789992691,True
2026/02/02 23:43:16.795057847,True
2026/02/02 23:43:16.800052047,True
2026/02/02 23:43:16.805175857,True
2026/02/02 23:43:16.810476328,True
2026/02/02 23:43:16.815507609,True
2026/02/02 23:43:16.820834365,True
