time,data
2026/02/02 23:42:01.984237609,True
2026/02/02 23:42:01.989791331,True
2026/02/02 23:42:01.994579563,True
2026/02/02 23:42:01.999915401,True
2026/02/02 23:42:02.5048092,True
2026/02/02 23:42:02.10429762,True
2026/02/02 23:42:02.15329592,True
2026/02/02 23:42:02.20689960,True
2026/02/02 23:42:02.25968157,True
2026/02/02 23:42:02.30846380,True
2026/02/02 23:42:02.36157427,True
2026/02/02 23:42:02.41485184,True
2026/02/02 23:42:02.46508913,True
2026/02/02 23:42:02.51702028,True
2026/02/02 23:42:02.56847989,True
2026/02/02 23:42:02.62080162,True
2026/02/02 23:42:02.67158455,True
2026/02/02 23:42:02.72463161,True
2026/02/02 23:42:02.77526610,True
2026/02/02 23:42:02.82594630,True
2026/02/02 23:42:02.87810947,True
2026/02/02 23:42:02.93142116,True
2026/02/02 23:42:02.97987745,True
2026/02/02 23:42:02.103199750,True
2026/02/02 23:42:02.108536037,True
2026/02/02 23:42:02.113389117,True
2026/02/02 23:42:02.118466810,True
2026/02/02 23:42:02.123818312,True
2026/02/02 23:42:02.128815369,True
2026/02/02 23:42:02.133696812,True
2026/02/02 23:42:02.138989107,True
2026/02/02 23:42:02.144072256,True
2026/02/02 23:42:02.149283985,True
2026/02/02 23:42:02.154476371,True
2026/02/02 23:42:02.159704658,True
2026/02/02 23:42:02.164814194,True
2026/02/02 23:42:02.169744168,True
2026/02/02 23:42:02.175230293,True
2026/02/02 23:42:02.180215562,True
2026/02/02 23:42:02.185475915,True
2026/02/02 23:42:02.190581306,True
2026/02/02 23:42:02.195953433,True
2026/02/02 23:42:02.200979497,True
2026/02/02 23:42:02.206339532,True
2026/02/02 23:42:02.211001371,True
2026/02/02 23:42:02.216281924,True
2026/02/02 23:42:02.221425499,True
2026/02/02 23:42:02.226786711,True
2026/02/02 23:42:02.231677087,True
2026/02/02 23:42:02.237008825,True
2026/02/02 23:42:02.242268113,True
2026/02/02 23:42:02.247350672,True
2026/02/02 23:42:02.252220720,True
2026/02/02 23:42:02.257621736,True
2026/02/02 23:42:02.262601818,True
2026/02/02 23:42:02.267790854,True
2026/02/02 23:42:02.272952755,True
2026/02/02 23:42:02.278124097,True
2026/02/02 23:42:02.283108467,True
2026/02/02 23:42:02.288299859,True
2026/02/02 23:42:02.293407941,True
2026/02/02 23:42:02.298608800,True
2026/02/02 23:42:02.303850602,True
2026/02/02 23:42:02.309090445,True
2026/02/02 23:42:02.313846750,True
2026/02/02 23:42:02.319115642,True
2026/02/02 23:42:02.324282996,True
2026/02/02 23:42:02.329645328,True
2026/02/02 23:42:02.334638437,True
2026/02/02 23:42:02.340288793,True
2026/02/02 23:42:02.345351201,True
2026/02/02 23:42:02.350581233,True
2026/02/02 23:42:02.355601066,True
2026/02/02 23:42:02.361052840,True
2026/02/02 23:42:02.365947643,True
2026/02/02 23:42:02.371086280,True
2026/02/02 23:42:02.376493276,True
2026/02/02 23:42:02.381612314,True
2026/02/02 23:42:02.386604564,True
2026/02/02 23:42:02.391907510,True
2026/02/02 23:42:02.397181009,True
2026/02/02 23:42:02.402384374,True
