Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-23 23:52:41,12000,23.8845,0.000192,0.229521,0.843922,675.068451,0.025270,40504.107077
2026-07-23 23:57:25,12000,24.4271,0.000188,0.236108,0.896284,681.998495,0.020206,40919.909674
2026-07-23 23:58:37,12000,23.7149,0.000188,0.230701,0.921306,665.892694,0.017835,39953.561652
