Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 02:47:33,12000,30.7053,8.903274,-0.063094,0.000000,454.903215,0.034210,27294.192895
2026-07-24 02:48:52,12000,30.7053,8.903274,-0.063094,0.000000,454.903215,0.034210,27294.192895
2026-07-24 02:50:00,12000,30.7053,8.903274,-0.063094,0.000000,454.903215,0.034210,27294.192895
2026-07-24 02:51:47,12000,31.2479,0.000041,0.425928,0.495893,534.450289,0.100357,32067.017348
2026-07-24 02:55:25,12000,37.7523,0.000026,0.668846,0.566303,528.600468,0.070692,31716.028069
