Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 02:11:36,12000,17.3743,0.000392,0.048554,0.437039,583.350761,0.828962,35001.045675
2026-07-24 02:12:55,12000,15.4703,0.000128,0.140756,0.242658,550.605655,0.180374,33036.339289
2026-07-24 02:14:25,12000,15.4703,0.000128,0.140756,0.242658,550.605655,0.180374,33036.339289
2026-07-24 02:17:15,12000,8.9406,0.000593,0.033409,0.665306,607.019634,0.819533,36421.178018
