Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 17:22:24,12000,32.2600,0.000016,0.775590,0.895352,371.739639,0.007729,22304.378340
2026-07-24 17:23:31,12000,32.2600,0.000016,0.775590,0.895352,371.739639,0.007729,22304.378340
2026-07-24 17:24:34,12000,43.3641,0.000015,1.077881,0.961945,487.713249,0.002232,29262.794968
2026-07-24 17:26:06,12000,46.6690,0.000013,1.127897,0.937962,447.701651,0.006017,26862.099033
