Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 17:02:32,12000,38.0789,9.480696,-0.000671,0.000000,484.405997,0.088299,29064.359847
2026-07-24 17:05:15,12000,47.3036,0.000442,0.039251,0.546397,532.397671,0.691193,31943.860287
2026-07-24 17:07:52,12000,39.0237,0.000176,0.074692,0.766647,403.455446,0.038318,24207.326746
