Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 00:08:48,12000,39.2110,20.736386,-0.000994,0.000000,529.753500,0.200618,31785.209987
2026-07-24 00:10:20,12000,47.5362,0.002517,0.015031,0.666847,579.984467,0.090237,34799.068019
2026-07-24 00:11:28,12000,49.2511,0.002144,0.019008,0.531789,624.755135,0.025813,37485.308075
