Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 00:17:59,12000,17.3743,26.027467,-0.004024,0.000000,664.924996,0.900015,39895.499776
2026-07-24 00:19:08,12000,15.4703,0.004279,0.010394,0.318709,681.721243,0.182171,40903.274558
2026-07-24 00:20:25,12000,8.9406,0.028288,0.001663,0.879004,721.165636,0.013403,43269.938132
