Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 03:01:04,12000,17.3743,0.000270,0.070749,0.522080,585.479261,0.971583,35128.755687
2026-07-24 03:02:16,12000,15.4703,10.459533,-0.047100,0.000000,534.418613,0.827982,32065.116774
2026-07-24 03:03:32,12000,8.9406,0.000632,0.033329,0.771153,645.440044,0.732264,38726.402613
