Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 17:09:45,12000,8.9406,0.001174,0.014769,0.478193,531.357948,0.786881,31881.476863
2026-07-24 17:14:37,12000,15.4703,0.001999,0.008040,0.203162,492.653788,0.825481,29559.227308
2026-07-24 17:18:12,12000,17.3743,10.576307,-0.000764,0.000000,540.385035,0.839248,32423.102105
