Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 16:09:33,12000,46.6690,0.289675,0.003980,0.172025,369.731866,0.079371,22183.911944
2026-07-24 16:11:09,12000,32.2600,0.024032,0.036547,0.670094,281.661285,0.071420,16899.677078
2026-07-24 16:12:28,12000,43.3641,0.093100,0.012818,0.109730,382.712730,0.191972,22962.763815
