time,header,axes,buttons
2026/01/30 15:27:06.895222579,"{'stamp': {'secs': 1769761626, 'nsecs': 894997384}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:06.995160490,"{'stamp': {'secs': 1769761626, 'nsecs': 994827656}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.46380345,"{'stamp': {'secs': 1769761627, 'nsecs': 45961370}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.96252718,"{'stamp': {'secs': 1769761627, 'nsecs': 96122429}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.195082566,"{'stamp': {'secs': 1769761627, 'nsecs': 194690218}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.245215786,"{'stamp': {'secs': 1769761627, 'nsecs': 244825070}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.295065018,"{'stamp': {'secs': 1769761627, 'nsecs': 294948423}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.394979099,"{'stamp': {'secs': 1769761627, 'nsecs': 394702734}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.445304607,"{'stamp': {'secs': 1769761627, 'nsecs': 444831747}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.495220706,"{'stamp': {'secs': 1769761627, 'nsecs': 495150763}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.595183663,"{'stamp': {'secs': 1769761627, 'nsecs': 594912056}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.645279207,"{'stamp': {'secs': 1769761627, 'nsecs': 644993185}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.695171424,"{'stamp': {'secs': 1769761627, 'nsecs': 695055160}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.794783095,"{'stamp': {'secs': 1769761627, 'nsecs': 794683971}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.845927199,"{'stamp': {'secs': 1769761627, 'nsecs': 845589847}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.895848587,"{'stamp': {'secs': 1769761627, 'nsecs': 895694206}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:07.996651949,"{'stamp': {'secs': 1769761627, 'nsecs': 996502226}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:08.48577456,"{'stamp': {'secs': 1769761628, 'nsecs': 48507753}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:08.98684601,"{'stamp': {'secs': 1769761628, 'nsecs': 98541180}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:08.149501433,"{'stamp': {'secs': 1769761628, 'nsecs': 149378938}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:08.249266145,"{'stamp': {'secs': 1769761628, 'nsecs': 249116132}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:08.349076217,"{'stamp': {'secs': 1769761628, 'nsecs': 348946039}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:08.448690996,"{'stamp': {'secs': 1769761628, 'nsecs': 448621294}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:08.549441018,"{'stamp': {'secs': 1769761628, 'nsecs': 549318262}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:08.649387119,"{'stamp': {'secs': 1769761628, 'nsecs': 649313379}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:08.749269748,"{'stamp': {'secs': 1769761628, 'nsecs': 749153444}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:08.848938782,"{'stamp': {'secs': 1769761628, 'nsecs': 848854865}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:08.948679452,"{'stamp': {'secs': 1769761628, 'nsecs': 948600654}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:09.49644512,"{'stamp': {'secs': 1769761629, 'nsecs': 49556067}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:09.150328381,"{'stamp': {'secs': 1769761629, 'nsecs': 150254772}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:09.250114524,"{'stamp': {'secs': 1769761629, 'nsecs': 250024426}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:09.349816689,"{'stamp': {'secs': 1769761629, 'nsecs': 349721522}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:09.449483072,"{'stamp': {'secs': 1769761629, 'nsecs': 449416605}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:09.500452302,"{'stamp': {'secs': 1769761629, 'nsecs': 500371591}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:09.601376874,"{'stamp': {'secs': 1769761629, 'nsecs': 601255861}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:09.652232845,"{'stamp': {'secs': 1769761629, 'nsecs': 652146924}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:09.751788413,"{'stamp': {'secs': 1769761629, 'nsecs': 751653216}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:09.852403191,"{'stamp': {'secs': 1769761629, 'nsecs': 852313884}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:09.903442504,"{'stamp': {'secs': 1769761629, 'nsecs': 903234169}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:09.954296623,"{'stamp': {'secs': 1769761629, 'nsecs': 954133977}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:10.55162644,"{'stamp': {'secs': 1769761630, 'nsecs': 55068288}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:10.153770170,"{'stamp': {'secs': 1769761630, 'nsecs': 153679341}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:10.253449598,"{'stamp': {'secs': 1769761630, 'nsecs': 253314782}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:10.303451933,"{'stamp': {'secs': 1769761630, 'nsecs': 303314612}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:10.354330276,"{'stamp': {'secs': 1769761630, 'nsecs': 354189789}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:10.405267151,"{'stamp': {'secs': 1769761630, 'nsecs': 405156817}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:10.456165309,"{'stamp': {'secs': 1769761630, 'nsecs': 456039628}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:10.555859763,"{'stamp': {'secs': 1769761630, 'nsecs': 555734543}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:10.655585282,"{'stamp': {'secs': 1769761630, 'nsecs': 655491998}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:10.755359877,"{'stamp': {'secs': 1769761630, 'nsecs': 755176325}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:10.856088337,"{'stamp': {'secs': 1769761630, 'nsecs': 855960022}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:10.906036938,"{'stamp': {'secs': 1769761630, 'nsecs': 905965813}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:11.5704917,"{'stamp': {'secs': 1769761631, 'nsecs': 5611923}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:11.56576499,"{'stamp': {'secs': 1769761631, 'nsecs': 56492031}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:11.156251783,"{'stamp': {'secs': 1769761631, 'nsecs': 156120001}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:11.207215126,"{'stamp': {'secs': 1769761631, 'nsecs': 207120861}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:11.258128442,"{'stamp': {'secs': 1769761631, 'nsecs': 258015644}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:11.357703329,"{'stamp': {'secs': 1769761631, 'nsecs': 357598315}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:11.457378372,"{'stamp': {'secs': 1769761631, 'nsecs': 457235692}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:11.507345917,"{'stamp': {'secs': 1769761631, 'nsecs': 507252684}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:11.608006171,"{'stamp': {'secs': 1769761631, 'nsecs': 607920310}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:11.707635604,"{'stamp': {'secs': 1769761631, 'nsecs': 707554361}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:11.807325663,"{'stamp': {'secs': 1769761631, 'nsecs': 807254558}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:11.908004449,"{'stamp': {'secs': 1769761631, 'nsecs': 907933855}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.7592511,"{'stamp': {'secs': 1769761632, 'nsecs': 7516387}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.58691745,"{'stamp': {'secs': 1769761632, 'nsecs': 58459467}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.157266678,"{'stamp': {'secs': 1769761632, 'nsecs': 157131972}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.258164812,"{'stamp': {'secs': 1769761632, 'nsecs': 257876546}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.308079286,"{'stamp': {'secs': 1769761632, 'nsecs': 307992503}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.409215508,"{'stamp': {'secs': 1769761632, 'nsecs': 408893021}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.459083048,"{'stamp': {'secs': 1769761632, 'nsecs': 458966634}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.510341201,"{'stamp': {'secs': 1769761632, 'nsecs': 510006914}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.560257317,"{'stamp': {'secs': 1769761632, 'nsecs': 560088961}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.661375107,"{'stamp': {'secs': 1769761632, 'nsecs': 660917353}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.711336282,"{'stamp': {'secs': 1769761632, 'nsecs': 711168848}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.811268149,"{'stamp': {'secs': 1769761632, 'nsecs': 811022207}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:12.911100962,"{'stamp': {'secs': 1769761632, 'nsecs': 911026882}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.11975096,"{'stamp': {'secs': 1769761633, 'nsecs': 11815977}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.63976997,"{'stamp': {'secs': 1769761633, 'nsecs': 63847570}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.163704097,"{'stamp': {'secs': 1769761633, 'nsecs': 163559804}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.263440533,"{'stamp': {'secs': 1769761633, 'nsecs': 263310465}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.313406188,"{'stamp': {'secs': 1769761633, 'nsecs': 313314617}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.413020009,"{'stamp': {'secs': 1769761633, 'nsecs': 412945067}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.513922904,"{'stamp': {'secs': 1769761633, 'nsecs': 513827667}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.564840120,"{'stamp': {'secs': 1769761633, 'nsecs': 564769756}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.615823351,"{'stamp': {'secs': 1769761633, 'nsecs': 615748420}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.666661628,"{'stamp': {'secs': 1769761633, 'nsecs': 666595051}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.766269499,"{'stamp': {'secs': 1769761633, 'nsecs': 766176515}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.865923060,"{'stamp': {'secs': 1769761633, 'nsecs': 865813898}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.916787132,"{'stamp': {'secs': 1769761633, 'nsecs': 916684882}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:13.967696143,"{'stamp': {'secs': 1769761633, 'nsecs': 967574690}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:14.18658793,"{'stamp': {'secs': 1769761634, 'nsecs': 18537800}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:14.117278430,"{'stamp': {'secs': 1769761634, 'nsecs': 117142722}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:14.217777228,"{'stamp': {'secs': 1769761634, 'nsecs': 217704661}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2026/01/30 15:27:14.268705645,"{'stamp': {'secs': 1769761634, 'nsecs': 268620185}, 'frame_id': 'joy'}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
