time,data
2026/02/02 23:44:17.359095730,True
2026/02/02 23:44:17.364518232,True
2026/02/02 23:44:17.369618733,True
2026/02/02 23:44:17.374850011,True
2026/02/02 23:44:17.379754225,True
2026/02/02 23:44:17.385314188,True
2026/02/02 23:44:17.390183571,True
2026/02/02 23:44:17.395174076,True
2026/02/02 23:44:17.400544031,True
2026/02/02 23:44:17.405850492,True
2026/02/02 23:44:17.410987916,True
2026/02/02 23:44:17.415900541,True
2026/02/02 23:44:17.421440234,True
2026/02/02 23:44:17.426486683,True
2026/02/02 23:44:17.431633013,True
2026/02/02 23:44:17.436802771,True
2026/02/02 23:44:17.441928771,True
2026/02/02 23:44:17.447070609,True
2026/02/02 23:44:17.452408857,True
2026/02/02 23:44:17.457252449,True
2026/02/02 23:44:17.462536896,True
2026/02/02 23:44:17.467728543,True
2026/02/02 23:44:17.472974192,True
2026/02/02 23:44:17.477910340,True
2026/02/02 23:44:17.483162853,True
2026/02/02 23:44:17.488229526,True
2026/02/02 23:44:17.493430052,True
2026/02/02 23:44:17.498242292,True
2026/02/02 23:44:17.503803167,True
2026/02/02 23:44:17.508803760,True
2026/02/02 23:44:17.514111421,True
2026/02/02 23:44:17.519274123,True
2026/02/02 23:44:17.524634279,True
2026/02/02 23:44:17.529617336,True
2026/02/02 23:44:17.534679510,True
2026/02/02 23:44:17.540127473,True
2026/02/02 23:44:17.545129031,True
2026/02/02 23:44:17.550201437,True
2026/02/02 23:44:17.555200516,True
2026/02/02 23:44:17.560427311,True
2026/02/02 23:44:17.565586124,True
2026/02/02 23:44:17.570971238,True
2026/02/02 23:44:17.575698994,True
2026/02/02 23:44:17.581122031,True
2026/02/02 23:44:17.586420898,True
2026/02/02 23:44:17.591591043,True
2026/02/02 23:44:17.596672392,True
2026/02/02 23:44:17.602134552,True
2026/02/02 23:44:17.607278171,True
2026/02/02 23:44:17.612447721,True
2026/02/02 23:44:17.617445524,True
2026/02/02 23:44:17.623003214,True
2026/02/02 23:44:17.628018410,True
2026/02/02 23:44:17.633152059,True
2026/02/02 23:44:17.638383522,True
2026/02/02 23:44:17.643564298,True
2026/02/02 23:44:17.648375079,True
2026/02/02 23:44:17.653967453,True
2026/02/02 23:44:17.658713988,True
2026/02/02 23:44:17.664022977,True
2026/02/02 23:44:17.669375128,True
2026/02/02 23:44:17.674435799,True
2026/02/02 23:44:17.679288473,True
2026/02/02 23:44:17.685684968,True
2026/02/02 23:44:17.689729373,True
2026/02/02 23:44:17.694905594,True
2026/02/02 23:44:17.699745960,True
2026/02/02 23:44:17.705302535,True
2026/02/02 23:44:17.710160754,True
2026/02/02 23:44:17.715483155,True
2026/02/02 23:44:17.720679361,True
2026/02/02 23:44:17.725996318,True
2026/02/02 23:44:17.731065318,True
2026/02/02 23:44:17.736110474,True
2026/02/02 23:44:17.741498267,True
2026/02/02 23:44:17.746670977,True
2026/02/02 23:44:17.751920259,True
2026/02/02 23:44:17.757160476,True
2026/02/02 23:44:17.761922691,True
2026/02/02 23:44:17.767229160,True
2026/02/02 23:44:17.772587817,True
2026/02/02 23:44:17.777692059,True
2026/02/02 23:44:17.782619235,True
2026/02/02 23:44:17.788348459,True
2026/02/02 23:44:17.793066817,True
2026/02/02 23:44:17.798453706,True
2026/02/02 23:44:17.803580046,True
2026/02/02 23:44:17.808806977,True
2026/02/02 23:44:17.814195583,True
2026/02/02 23:44:17.819173867,True
2026/02/02 23:44:17.824548851,True
2026/02/02 23:44:17.829519713,True
2026/02/02 23:44:17.834743364,True
2026/02/02 23:44:17.839609924,True
2026/02/02 23:44:17.845005216,True
2026/02/02 23:44:17.849876593,True
2026/02/02 23:44:17.854870383,True
2026/02/02 23:44:17.860037744,True
2026/02/02 23:44:17.865318998,True
2026/02/02 23:44:17.870337614,True
2026/02/02 23:44:17.875125960,True
2026/02/02 23:44:17.880438108,True
2026/02/02 23:44:17.885644079,True
2026/02/02 23:44:17.890756147,True
2026/02/02 23:44:17.895772884,True
2026/02/02 23:44:17.900991323,True
2026/02/02 23:44:17.906385143,True
2026/02/02 23:44:17.911474760,True
2026/02/02 23:44:17.916458288,True
2026/02/02 23:44:17.921791200,True
2026/02/02 23:44:17.926845293,True
2026/02/02 23:44:17.932037283,True
2026/02/02 23:44:17.937161083,True
2026/02/02 23:44:17.942244563,True
2026/02/02 23:44:17.947229746,True
2026/02/02 23:44:17.952716977,True
2026/02/02 23:44:17.957569282,True
2026/02/02 23:44:17.962994660,True
2026/02/02 23:44:17.968229948,True
2026/02/02 23:44:17.973429185,True
2026/02/02 23:44:17.978525891,True
2026/02/02 23:44:17.984041311,True
2026/02/02 23:44:17.988930533,True
2026/02/02 23:44:17.994337339,True
2026/02/02 23:44:17.999212695,True
2026/02/02 23:44:18.4825608,True
2026/02/02 23:44:18.9885310,True
2026/02/02 23:44:18.14836828,True
2026/02/02 23:44:18.20436965,True
2026/02/02 23:44:18.25567408,True
2026/02/02 23:44:18.30653742,True
2026/02/02 23:44:18.35740265,True
2026/02/02 23:44:18.41052491,True
2026/02/02 23:44:18.46130462,True
2026/02/02 23:44:18.51562396,True
2026/02/02 23:44:18.56517472,True
2026/02/02 23:44:18.61921010,True
2026/02/02 23:44:18.66962834,True
2026/02/02 23:44:18.72201486,True
2026/02/02 23:44:18.77144993,True
2026/02/02 23:44:18.82419116,True
2026/02/02 23:44:18.87644733,True
2026/02/02 23:44:18.92672495,True
2026/02/02 23:44:18.97813400,True
2026/02/02 23:44:18.102918508,True
2026/02/02 23:44:18.108114395,True
2026/02/02 23:44:18.113114378,True
2026/02/02 23:44:18.118384310,True
2026/02/02 23:44:18.123589577,True
2026/02/02 23:44:18.128834658,True
2026/02/02 23:44:18.134436700,True
2026/02/02 23:44:18.139272570,True
2026/02/02 23:44:18.144675673,True
2026/02/02 23:44:18.149475129,True
2026/02/02 23:44:18.154836853,True
2026/02/02 23:44:18.159796377,True
2026/02/02 23:44:18.165262987,True
2026/02/02 23:44:18.170417894,True
2026/02/02 23:44:18.175594848,True
2026/02/02 23:44:18.180528379,True
2026/02/02 23:44:18.186178985,True
2026/02/02 23:44:18.190821519,True
2026/02/02 23:44:18.195595287,True
2026/02/02 23:44:18.201138921,True
2026/02/02 23:44:18.206099902,True
2026/02/02 23:44:18.211103524,True
2026/02/02 23:44:18.216164303,True
2026/02/02 23:44:18.221527833,True
2026/02/02 23:44:18.226648617,True
2026/02/02 23:44:18.231880121,True
2026/02/02 23:44:18.236977279,True
2026/02/02 23:44:18.242350467,True
2026/02/02 23:44:18.247603914,True
2026/02/02 23:44:18.252812775,True
2026/02/02 23:44:18.258044553,True
2026/02/02 23:44:18.262921099,True
2026/02/02 23:44:18.268663436,True
2026/02/02 23:44:18.273739686,True
2026/02/02 23:44:18.278560809,True
2026/02/02 23:44:18.284018929,True
2026/02/02 23:44:18.289121740,True
2026/02/02 23:44:18.294296499,True
2026/02/02 23:44:18.299212837,True
2026/02/02 23:44:18.304756121,True
2026/02/02 23:44:18.309685306,True
2026/02/02 23:44:18.314977711,True
2026/02/02 23:44:18.319957877,True
2026/02/02 23:44:18.325361492,True
2026/02/02 23:44:18.330334107,True
2026/02/02 23:44:18.335435420,True
2026/02/02 23:44:18.340813200,True
2026/02/02 23:44:18.345954236,True
2026/02/02 23:44:18.351124758,True
2026/02/02 23:44:18.356170498,True
2026/02/02 23:44:18.361389973,True
2026/02/02 23:44:18.366604169,True
2026/02/02 23:44:18.371928317,True
2026/02/02 23:44:18.376833915,True
2026/02/02 23:44:18.382197647,True
2026/02/02 23:44:18.387388789,True
2026/02/02 23:44:18.392595493,True
2026/02/02 23:44:18.397621320,True
2026/02/02 23:44:18.403170578,True
2026/02/02 23:44:18.408148427,True
2026/02/02 23:44:18.413415843,True
2026/02/02 23:44:18.418526627,True
2026/02/02 23:44:18.423910511,True
2026/02/02 23:44:18.428893128,True
2026/02/02 23:44:18.434669390,True
2026/02/02 23:44:18.439036463,True
2026/02/02 23:44:18.444281721,True
2026/02/02 23:44:18.449456550,True
2026/02/02 23:44:18.454500848,True
2026/02/02 23:44:18.459892405,True
2026/02/02 23:44:18.465026007,True
2026/02/02 23:44:18.470428169,True
2026/02/02 23:44:18.475533556,True
2026/02/02 23:44:18.480390691,True
2026/02/02 23:44:18.486097849,True
2026/02/02 23:44:18.491007446,True
2026/02/02 23:44:18.496180724,True
2026/02/02 23:44:18.501321476,True
2026/02/02 23:44:18.506669925,True
2026/02/02 23:44:18.511857293,True
2026/02/02 23:44:18.516802499,True
2026/02/02 23:44:18.522352783,True
2026/02/02 23:44:18.527398021,True
2026/02/02 23:44:18.532485821,True
2026/02/02 23:44:18.537661015,True
2026/02/02 23:44:18.543012602,True
2026/02/02 23:44:18.548063326,True
2026/02/02 23:44:18.553483850,True
2026/02/02 23:44:18.558349663,True
2026/02/02 23:44:18.563707341,True
2026/02/02 23:44:18.569034191,True
2026/02/02 23:44:18.574144272,True
2026/02/02 23:44:18.579071491,True
2026/02/02 23:44:18.584787791,True
2026/02/02 23:44:18.589749898,True
2026/02/02 23:44:18.594977462,True
2026/02/02 23:44:18.599864143,True
2026/02/02 23:44:18.605431896,True
2026/02/02 23:44:18.610377959,True
2026/02/02 23:44:18.615417457,True
2026/02/02 23:44:18.620954233,True
2026/02/02 23:44:18.626197974,True
2026/02/02 23:44:18.631324923,True
2026/02/02 23:44:18.636793118,True
2026/02/02 23:44:18.641562333,True
2026/02/02 23:44:18.646954064,True
2026/02/02 23:44:18.652338458,True
2026/02/02 23:44:18.657221599,True
2026/02/02 23:44:18.662525503,True
2026/02/02 23:44:18.667812718,True
2026/02/02 23:44:18.673001434,True
2026/02/02 23:44:18.677916089,True
2026/02/02 23:44:18.683317040,True
2026/02/02 23:44:18.688820228,True
2026/02/02 23:44:18.693240051,True
2026/02/02 23:44:18.698367780,True
2026/02/02 23:44:18.703474102,True
2026/02/02 23:44:18.708590254,True
2026/02/02 23:44:18.713859602,True
2026/02/02 23:44:18.718870969,True
2026/02/02 23:44:18.724184509,True
2026/02/02 23:44:18.729261020,True
2026/02/02 23:44:18.734812147,True
2026/02/02 23:44:18.739569649,True
2026/02/02 23:44:18.744894556,True
2026/02/02 23:44:18.750165720,True
2026/02/02 23:44:18.755392505,True
2026/02/02 23:44:18.760412394,True
2026/02/02 23:44:18.765777687,True
2026/02/02 23:44:18.771104383,True
2026/02/02 23:44:18.775719243,True
2026/02/02 23:44:18.781161854,True
2026/02/02 23:44:18.786465143,True
2026/02/02 23:44:18.791349647,True
2026/02/02 23:44:18.796376275,True
2026/02/02 23:44:18.802011488,True
2026/02/02 23:44:18.807033759,True
2026/02/02 23:44:18.812207445,True
2026/02/02 23:44:18.817197931,True
2026/02/02 23:44:18.822725785,True
2026/02/02 23:44:18.827863187,True
2026/02/02 23:44:18.833146941,True
2026/02/02 23:44:18.838113681,True
2026/02/02 23:44:18.843546776,True
2026/02/02 23:44:18.848470102,True
2026/02/02 23:44:18.853820562,True
2026/02/02 23:44:18.858718687,True
2026/02/02 23:44:18.864027709,True
2026/02/02 23:44:18.869221107,True
2026/02/02 23:44:18.874492260,True
2026/02/02 23:44:18.879399300,True
2026/02/02 23:44:18.884902756,True
2026/02/02 23:44:18.889859867,True
2026/02/02 23:44:18.895029686,True
2026/02/02 23:44:18.900078609,True
2026/02/02 23:44:18.905653775,True
2026/02/02 23:44:18.910852688,True
2026/02/02 23:44:18.916005774,True
2026/02/02 23:44:18.920971532,True
2026/02/02 23:44:18.926205023,True
2026/02/02 23:44:18.931232354,True
2026/02/02 23:44:18.936231957,True
2026/02/02 23:44:18.941360539,True
2026/02/02 23:44:18.946375224,True
2026/02/02 23:44:18.951840809,True
2026/02/02 23:44:18.956731684,True
2026/02/02 23:44:18.962199712,True
2026/02/02 23:44:18.967287860,True
2026/02/02 23:44:18.972555475,True
2026/02/02 23:44:18.977550535,True
2026/02/02 23:44:18.983109396,True
2026/02/02 23:44:18.988337990,True
2026/02/02 23:44:18.993387262,True
2026/02/02 23:44:18.998336778,True
2026/02/02 23:44:19.4049687,True
2026/02/02 23:44:19.8596920,True
2026/02/02 23:44:19.13715036,True
2026/02/02 23:44:19.18861457,True
2026/02/02 23:44:19.24322188,True
2026/02/02 23:44:19.29470226,True
2026/02/02 23:44:19.34698784,True
2026/02/02 23:44:19.39508484,True
2026/02/02 23:44:19.45010238,True
2026/02/02 23:44:19.50049468,True
2026/02/02 23:44:19.55477567,True
2026/02/02 23:44:19.60104562,True
2026/02/02 23:44:19.65482910,True
2026/02/02 23:44:19.70441403,True
2026/02/02 23:44:19.75591186,True
2026/02/02 23:44:19.80496349,True
2026/02/02 23:44:19.86044125,True
2026/02/02 23:44:19.91054721,True
2026/02/02 23:44:19.96287449,True
2026/02/02 23:44:19.101222057,True
2026/02/02 23:44:19.106681387,True
2026/02/02 23:44:19.111729570,True
2026/02/02 23:44:19.116753480,True
2026/02/02 23:44:19.121690977,True
2026/02/02 23:44:19.126956670,True
2026/02/02 23:44:19.132079760,True
2026/02/02 23:44:19.137034870,True
2026/02/02 23:44:19.142413780,True
2026/02/02 23:44:19.147363250,True
2026/02/02 23:44:19.152690041,True
2026/02/02 23:44:19.157712475,True
2026/02/02 23:44:19.163021088,True
2026/02/02 23:44:19.168408938,True
2026/02/02 23:44:19.173478726,True
2026/02/02 23:44:19.178451832,True
2026/02/02 23:44:19.184381733,True
2026/02/02 23:44:19.189098677,True
2026/02/02 23:44:19.194044389,True
2026/02/02 23:44:19.199380029,True
2026/02/02 23:44:19.204264021,True
2026/02/02 23:44:19.209431451,True
2026/02/02 23:44:19.214702159,True
2026/02/02 23:44:19.219871627,True
2026/02/02 23:44:19.225179326,True
2026/02/02 23:44:19.230389798,True
2026/02/02 23:44:19.235657992,True
2026/02/02 23:44:19.240378830,True
2026/02/02 23:44:19.245810051,True
2026/02/02 23:44:19.251381496,True
2026/02/02 23:44:19.256420684,True
2026/02/02 23:44:19.261391705,True
2026/02/02 23:44:19.266753031,True
2026/02/02 23:44:19.271701708,True
2026/02/02 23:44:19.276504782,True
2026/02/02 23:44:19.281873323,True
2026/02/02 23:44:19.287324920,True
2026/02/02 23:44:19.292280184,True
2026/02/02 23:44:19.297396899,True
2026/02/02 23:44:19.302433016,True
2026/02/02 23:44:19.307719778,True
2026/02/02 23:44:19.312983336,True
2026/02/02 23:44:19.317985866,True
2026/02/02 23:44:19.323231490,True
2026/02/02 23:44:19.328216483,True
2026/02/02 23:44:19.333572151,True
2026/02/02 23:44:19.338563528,True
2026/02/02 23:44:19.344017530,True
2026/02/02 23:44:19.349198600,True
2026/02/02 23:44:19.354287230,True
2026/02/02 23:44:19.359226470,True
2026/02/02 23:44:19.364750326,True
2026/02/02 23:44:19.369787404,True
2026/02/02 23:44:19.374983266,True
2026/02/02 23:44:19.379883207,True
2026/02/02 23:44:19.385417045,True
2026/02/02 23:44:19.390440757,True
2026/02/02 23:44:19.395581068,True
2026/02/02 23:44:19.400837983,True
2026/02/02 23:44:19.406236516,True
2026/02/02 23:44:19.411361697,True
2026/02/02 23:44:19.416180531,True
2026/02/02 23:44:19.421648424,True
2026/02/02 23:44:19.426851644,True
2026/02/02 23:44:19.432145220,True
2026/02/02 23:44:19.437505200,True
2026/02/02 23:44:19.442057419,True
2026/02/02 23:44:19.447378656,True
2026/02/02 23:44:19.452452775,True
2026/02/02 23:44:19.457366284,True
2026/02/02 23:44:19.462674796,True
2026/02/02 23:44:19.468085649,True
2026/02/02 23:44:19.473019043,True
2026/02/02 23:44:19.478399908,True
2026/02/02 23:44:19.483184626,True
2026/02/02 23:44:19.488470208,True
2026/02/02 23:44:19.493627531,True
2026/02/02 23:44:19.498614817,True
2026/02/02 23:44:19.504048663,True
2026/02/02 23:44:19.508926887,True
2026/02/02 23:44:19.513994909,True
2026/02/02 23:44:19.519175952,True
2026/02/02 23:44:19.524478381,True
2026/02/02 23:44:19.529409397,True
2026/02/02 23:44:19.534966896,True
2026/02/02 23:44:19.539655495,True
2026/02/02 23:44:19.545024446,True
2026/02/02 23:44:19.550177434,True
2026/02/02 23:44:19.554918721,True
2026/02/02 23:44:19.560193617,True
2026/02/02 23:44:19.565419062,True
2026/02/02 23:44:19.570612613,True
2026/02/02 23:44:19.575965654,True
2026/02/02 23:44:19.580765707,True
2026/02/02 23:44:19.586118928,True
2026/02/02 23:44:19.591194995,True
2026/02/02 23:44:19.596135550,True
2026/02/02 23:44:19.601669881,True
2026/02/02 23:44:19.606492333,True
2026/02/02 23:44:19.611567932,True
2026/02/02 23:44:19.616527072,True
2026/02/02 23:44:19.621867105,True
2026/02/02 23:44:19.626804017,True
2026/02/02 23:44:19.632100876,True
2026/02/02 23:44:19.636949953,True
2026/02/02 23:44:19.642235222,True
2026/02/02 23:44:19.647276566,True
2026/02/02 23:44:19.652656823,True
2026/02/02 23:44:19.657512591,True
2026/02/02 23:44:19.662977159,True
2026/02/02 23:44:19.668225865,True
2026/02/02 23:44:19.673443257,True
2026/02/02 23:44:19.678360911,True
2026/02/02 23:44:19.683959411,True
2026/02/02 23:44:19.689837236,True
2026/02/02 23:44:19.693966986,True
2026/02/02 23:44:19.698969075,True
2026/02/02 23:44:19.704227208,True
2026/02/02 23:44:19.708866704,True
2026/02/02 23:44:19.714250082,True
2026/02/02 23:44:19.719262395,True
2026/02/02 23:44:19.724657024,True
2026/02/02 23:44:19.729568353,True
2026/02/02 23:44:19.734633334,True
2026/02/02 23:44:19.739849753,True
2026/02/02 23:44:19.744848709,True
2026/02/02 23:44:19.750011803,True
2026/02/02 23:44:19.754966713,True
2026/02/02 23:44:19.760358219,True
2026/02/02 23:44:19.765675828,True
2026/02/02 23:44:19.770791138,True
2026/02/02 23:44:19.775643115,True
2026/02/02 23:44:19.780970900,True
2026/02/02 23:44:19.786277122,True
2026/02/02 23:44:19.791381077,True
2026/02/02 23:44:19.796194122,True
2026/02/02 23:44:19.801606606,True
2026/02/02 23:44:19.806517775,True
2026/02/02 23:44:19.811680809,True
2026/02/02 23:44:19.816578845,True
2026/02/02 23:44:19.821953183,True
2026/02/02 23:44:19.827040030,True
2026/02/02 23:44:19.832238444,True
2026/02/02 23:44:19.837417143,True
2026/02/02 23:44:19.842688103,True
2026/02/02 23:44:19.847886882,True
2026/02/02 23:44:19.853275385,True
2026/02/02 23:44:19.858247025,True
2026/02/02 23:44:19.863593394,True
2026/02/02 23:44:19.869043686,True
2026/02/02 23:44:19.873998579,True
2026/02/02 23:44:19.878880907,True
2026/02/02 23:44:19.884429727,True
2026/02/02 23:44:19.889480257,True
2026/02/02 23:44:19.894625584,True
2026/02/02 23:44:19.899580615,True
2026/02/02 23:44:19.905216633,True
2026/02/02 23:44:19.910302422,True
2026/02/02 23:44:19.915494222,True
2026/02/02 23:44:19.920553247,True
2026/02/02 23:44:19.925907753,True
2026/02/02 23:44:19.930861135,True
2026/02/02 23:44:19.935998080,True
2026/02/02 23:44:19.940984143,True
2026/02/02 23:44:19.946047010,True
2026/02/02 23:44:19.951305014,True
2026/02/02 23:44:19.956204954,True
2026/02/02 23:44:19.961512441,True
2026/02/02 23:44:19.966710849,True
2026/02/02 23:44:19.972101005,True
2026/02/02 23:44:19.977019844,True
2026/02/02 23:44:19.982484521,True
2026/02/02 23:44:19.987853834,True
2026/02/02 23:44:19.992748207,True
2026/02/02 23:44:19.998157758,True
2026/02/02 23:44:20.3296633,True
2026/02/02 23:44:20.8219735,True
2026/02/02 23:44:20.13470785,True
2026/02/02 23:44:20.18728902,True
2026/02/02 23:44:20.24109722,True
2026/02/02 23:44:20.29120409,True
2026/02/02 23:44:20.34340430,True
2026/02/02 23:44:20.39268451,True
2026/02/02 23:44:20.44615194,True
2026/02/02 23:44:20.49798459,True
2026/02/02 23:44:20.55300793,True
2026/02/02 23:44:20.60027307,True
2026/02/02 23:44:20.65733418,True
2026/02/02 23:44:20.70862179,True
2026/02/02 23:44:20.75892468,True
2026/02/02 23:44:20.80741702,True
2026/02/02 23:44:20.86250600,True
2026/02/02 23:44:20.91275152,True
2026/02/02 23:44:20.96289514,True
2026/02/02 23:44:20.101827999,True
2026/02/02 23:44:20.106850774,True
2026/02/02 23:44:20.112107615,True
2026/02/02 23:44:20.117163291,True
2026/02/02 23:44:20.122531773,True
2026/02/02 23:44:20.127593943,True
2026/02/02 23:44:20.132786057,True
2026/02/02 23:44:20.137883750,True
2026/02/02 23:44:20.143324020,True
2026/02/02 23:44:20.148448354,True
2026/02/02 23:44:20.153630685,True
2026/02/02 23:44:20.158503458,True
2026/02/02 23:44:20.163925438,True
2026/02/02 23:44:20.169122763,True
2026/02/02 23:44:20.174398255,True
2026/02/02 23:44:20.179337565,True
2026/02/02 23:44:20.185729760,True
2026/02/02 23:44:20.189945569,True
2026/02/02 23:44:20.195092826,True
2026/02/02 23:44:20.200283100,True
2026/02/02 23:44:20.205450131,True
2026/02/02 23:44:20.210194607,True
2026/02/02 23:44:20.215364887,True
2026/02/02 23:44:20.220582399,True
2026/02/02 23:44:20.225798705,True
2026/02/02 23:44:20.230958285,True
2026/02/02 23:44:20.236109490,True
2026/02/02 23:44:20.241414271,True
2026/02/02 23:44:20.246501203,True
2026/02/02 23:44:20.252054317,True
2026/02/02 23:44:20.256813145,True
2026/02/02 23:44:20.262153863,True
2026/02/02 23:44:20.267300521,True
2026/02/02 23:44:20.272754527,True
2026/02/02 23:44:20.277730059,True
2026/02/02 23:44:20.283064524,True
2026/02/02 23:44:20.288264203,True
2026/02/02 23:44:20.293613529,True
2026/02/02 23:44:20.298922247,True
2026/02/02 23:44:20.303336002,True
2026/02/02 23:44:20.308480401,True
2026/02/02 23:44:20.313674054,True
2026/02/02 23:44:20.318640146,True
2026/02/02 23:44:20.324053096,True
2026/02/02 23:44:20.328911532,True
2026/02/02 23:44:20.334346227,True
2026/02/02 23:44:20.338958430,True
2026/02/02 23:44:20.344238681,True
2026/02/02 23:44:20.349281492,True
2026/02/02 23:44:20.354584543,True
2026/02/02 23:44:20.359465276,True
2026/02/02 23:44:20.365140578,True
2026/02/02 23:44:20.369876423,True
2026/02/02 23:44:20.375132829,True
2026/02/02 23:44:20.379984264,True
2026/02/02 23:44:20.385643128,True
2026/02/02 23:44:20.390593947,True
2026/02/02 23:44:20.395541174,True
2026/02/02 23:44:20.401143523,True
2026/02/02 23:44:20.406308941,True
2026/02/02 23:44:20.411447515,True
2026/02/02 23:44:20.416219191,True
2026/02/02 23:44:20.421590685,True
2026/02/02 23:44:20.426669504,True
2026/02/02 23:44:20.431975480,True
2026/02/02 23:44:20.436847322,True
2026/02/02 23:44:20.442186881,True
2026/02/02 23:44:20.447034233,True
2026/02/02 23:44:20.452329861,True
2026/02/02 23:44:20.457111774,True
2026/02/02 23:44:20.462569685,True
2026/02/02 23:44:20.467851340,True
2026/02/02 23:44:20.472856535,True
2026/02/02 23:44:20.477689588,True
2026/02/02 23:44:20.483223990,True
2026/02/02 23:44:20.488095024,True
2026/02/02 23:44:20.493141887,True
2026/02/02 23:44:20.498074945,True
2026/02/02 23:44:20.503656375,True
2026/02/02 23:44:20.508381065,True
2026/02/02 23:44:20.513573492,True
2026/02/02 23:44:20.518569137,True
2026/02/02 23:44:20.524060593,True
2026/02/02 23:44:20.528912610,True
2026/02/02 23:44:20.534361915,True
2026/02/02 23:44:20.539358769,True
2026/02/02 23:44:20.544530279,True
2026/02/02 23:44:20.549579494,True
2026/02/02 23:44:20.555051616,True
2026/02/02 23:44:20.559720263,True
2026/02/02 23:44:20.565368387,True
2026/02/02 23:44:20.570264020,True
2026/02/02 23:44:20.575502378,True
2026/02/02 23:44:20.580485359,True
2026/02/02 23:44:20.585957013,True
2026/02/02 23:44:20.590696785,True
2026/02/02 23:44:20.595688957,True
2026/02/02 23:44:20.601084111,True
2026/02/02 23:44:20.606041343,True
2026/02/02 23:44:20.611193666,True
2026/02/02 23:44:20.616124858,True
2026/02/02 23:44:20.621627668,True
2026/02/02 23:44:20.626710174,True
2026/02/02 23:44:20.631568477,True
2026/02/02 23:44:20.636871834,True
2026/02/02 23:44:20.641968916,True
2026/02/02 23:44:20.646949003,True
2026/02/02 23:44:20.652179562,True
2026/02/02 23:44:20.657137901,True
2026/02/02 23:44:20.662688376,True
2026/02/02 23:44:20.667857516,True
2026/02/02 23:44:20.672826100,True
2026/02/02 23:44:20.677790423,True
2026/02/02 23:44:20.683212236,True
2026/02/02 23:44:20.688422520,True
2026/02/02 23:44:20.693470560,True
2026/02/02 23:44:20.698337646,True
2026/02/02 23:44:20.703731985,True
2026/02/02 23:44:20.708644364,True
2026/02/02 23:44:20.713866452,True
2026/02/02 23:44:20.718873525,True
2026/02/02 23:44:20.723997209,True
2026/02/02 23:44:20.729076106,True
2026/02/02 23:44:20.734177627,True
2026/02/02 23:44:20.739512107,True
2026/02/02 23:44:20.744506990,True
2026/02/02 23:44:20.749573280,True
2026/02/02 23:44:20.754932621,True
2026/02/02 23:44:20.759823149,True
2026/02/02 23:44:20.765277120,True
2026/02/02 23:44:20.770330815,True
2026/02/02 23:44:20.775506287,True
2026/02/02 23:44:20.780512468,True
2026/02/02 23:44:20.786193801,True
2026/02/02 23:44:20.791155499,True
2026/02/02 23:44:20.796268691,True
2026/02/02 23:44:20.801508223,True
2026/02/02 23:44:20.806699097,True
2026/02/02 23:44:20.811752096,True
2026/02/02 23:44:20.817007716,True
2026/02/02 23:44:20.822368443,True
2026/02/02 23:44:20.827438435,True
2026/02/02 23:44:20.832469107,True
2026/02/02 23:44:20.837434341,True
2026/02/02 23:44:20.842923105,True
2026/02/02 23:44:20.848020552,True
