time,data
2026/02/02 23:44:15.360735579,True
2026/02/02 23:44:15.365669172,True
2026/02/02 23:44:15.370788257,True
2026/02/02 23:44:15.376161742,True
2026/02/02 23:44:15.380905082,True
2026/02/02 23:44:15.386300834,True
2026/02/02 23:44:15.391222451,True
2026/02/02 23:44:15.396540152,True
2026/02/02 23:44:15.401695069,True
2026/02/02 23:44:15.406847050,True
2026/02/02 23:44:15.411910320,True
2026/02/02 23:44:15.416828509,True
2026/02/02 23:44:15.422258180,True
2026/02/02 23:44:15.427214366,True
2026/02/02 23:44:15.432367341,True
2026/02/02 23:44:15.437386596,True
2026/02/02 23:44:15.442523818,True
2026/02/02 23:44:15.447684062,True
2026/02/02 23:44:15.453158404,True
2026/02/02 23:44:15.458099134,True
2026/02/02 23:44:15.463533791,True
2026/02/02 23:44:15.468772499,True
2026/02/02 23:44:15.473877740,True
2026/02/02 23:44:15.478789049,True
2026/02/02 23:44:15.484168201,True
2026/02/02 23:44:15.489351197,True
2026/02/02 23:44:15.494631736,True
2026/02/02 23:44:15.499458102,True
2026/02/02 23:44:15.504936497,True
2026/02/02 23:44:15.510032247,True
2026/02/02 23:44:15.514974101,True
2026/02/02 23:44:15.520471283,True
2026/02/02 23:44:15.525647414,True
2026/02/02 23:44:15.530811639,True
2026/02/02 23:44:15.536079281,True
2026/02/02 23:44:15.540937425,True
2026/02/02 23:44:15.546222536,True
2026/02/02 23:44:15.551687408,True
2026/02/02 23:44:15.556957609,True
2026/02/02 23:44:15.561682387,True
2026/02/02 23:44:15.567268525,True
2026/02/02 23:44:15.572383434,True
2026/02/02 23:44:15.577672216,True
2026/02/02 23:44:15.582290298,True
2026/02/02 23:44:15.587885837,True
2026/02/02 23:44:15.592910940,True
2026/02/02 23:44:15.597878007,True
2026/02/02 23:44:15.603282597,True
2026/02/02 23:44:15.608292689,True
2026/02/02 23:44:15.613426767,True
2026/02/02 23:44:15.618451511,True
2026/02/02 23:44:15.623822116,True
2026/02/02 23:44:15.629055835,True
2026/02/02 23:44:15.634174312,True
2026/02/02 23:44:15.638894384,True
2026/02/02 23:44:15.644109841,True
2026/02/02 23:44:15.649372906,True
2026/02/02 23:44:15.654471144,True
2026/02/02 23:44:15.659774500,True
2026/02/02 23:44:15.665075932,True
2026/02/02 23:44:15.670199918,True
2026/02/02 23:44:15.675432888,True
2026/02/02 23:44:15.680378784,True
2026/02/02 23:44:15.686544978,True
2026/02/02 23:44:15.690776538,True
2026/02/02 23:44:15.695585417,True
2026/02/02 23:44:15.701067221,True
2026/02/02 23:44:15.706103803,True
2026/02/02 23:44:15.711152162,True
2026/02/02 23:44:15.716260174,True
2026/02/02 23:44:15.721746184,True
2026/02/02 23:44:15.726617913,True
2026/02/02 23:44:15.731865846,True
2026/02/02 23:44:15.737058271,True
2026/02/02 23:44:15.742380597,True
2026/02/02 23:44:15.747474175,True
2026/02/02 23:44:15.752805412,True
2026/02/02 23:44:15.757600299,True
2026/02/02 23:44:15.762904815,True
2026/02/02 23:44:15.768180212,True
2026/02/02 23:44:15.773650797,True
2026/02/02 23:44:15.778292353,True
2026/02/02 23:44:15.783605420,True
2026/02/02 23:44:15.788821126,True
2026/02/02 23:44:15.793977220,True
2026/02/02 23:44:15.798863308,True
2026/02/02 23:44:15.804436995,True
2026/02/02 23:44:15.809296971,True
2026/02/02 23:44:15.814571320,True
2026/02/02 23:44:15.819698555,True
2026/02/02 23:44:15.825047304,True
2026/02/02 23:44:15.829998927,True
2026/02/02 23:44:15.835522566,True
2026/02/02 23:44:15.840358102,True
2026/02/02 23:44:15.845861916,True
2026/02/02 23:44:15.851152588,True
2026/02/02 23:44:15.855964924,True
2026/02/02 23:44:15.861291259,True
2026/02/02 23:44:15.866386678,True
2026/02/02 23:44:15.871647394,True
2026/02/02 23:44:15.876600200,True
2026/02/02 23:44:15.881984894,True
2026/02/02 23:44:15.887184445,True
2026/02/02 23:44:15.892343247,True
2026/02/02 23:44:15.897449347,True
2026/02/02 23:44:15.902855231,True
2026/02/02 23:44:15.907851498,True
2026/02/02 23:44:15.913049827,True
2026/02/02 23:44:15.918372467,True
2026/02/02 23:44:15.923710213,True
2026/02/02 23:44:15.928662700,True
2026/02/02 23:44:15.934129177,True
2026/02/02 23:44:15.938825859,True
2026/02/02 23:44:15.943920649,True
2026/02/02 23:44:15.949164980,True
2026/02/02 23:44:15.954171828,True
2026/02/02 23:44:15.959451363,True
2026/02/02 23:44:15.964871972,True
2026/02/02 23:44:15.969995472,True
2026/02/02 23:44:15.974979849,True
2026/02/02 23:44:15.980196730,True
2026/02/02 23:44:15.985536575,True
2026/02/02 23:44:15.990530932,True
2026/02/02 23:44:15.995514614,True
2026/02/02 23:44:16.1046769,True
2026/02/02 23:44:16.6267487,True
2026/02/02 23:44:16.11410021,True
2026/02/02 23:44:16.16207098,True
2026/02/02 23:44:16.21688541,True
2026/02/02 23:44:16.26733814,True
2026/02/02 23:44:16.31824795,True
2026/02/02 23:44:16.37006432,True
2026/02/02 23:44:16.42267719,True
2026/02/02 23:44:16.47444963,True
2026/02/02 23:44:16.52498829,True
2026/02/02 23:44:16.57840163,True
2026/02/02 23:44:16.62762929,True
2026/02/02 23:44:16.68186581,True
2026/02/02 23:44:16.73369063,True
2026/02/02 23:44:16.78311517,True
2026/02/02 23:44:16.83633667,True
2026/02/02 23:44:16.88799625,True
2026/02/02 23:44:16.94069442,True
2026/02/02 23:44:16.99008587,True
2026/02/02 23:44:16.104505647,True
2026/02/02 23:44:16.109519487,True
2026/02/02 23:44:16.114610191,True
2026/02/02 23:44:16.120108683,True
2026/02/02 23:44:16.125298344,True
2026/02/02 23:44:16.130353366,True
2026/02/02 23:44:16.135430677,True
2026/02/02 23:44:16.140808662,True
2026/02/02 23:44:16.146015046,True
2026/02/02 23:44:16.151470346,True
2026/02/02 23:44:16.156360879,True
2026/02/02 23:44:16.161738074,True
2026/02/02 23:44:16.166870964,True
2026/02/02 23:44:16.172138470,True
2026/02/02 23:44:16.177041759,True
2026/02/02 23:44:16.182434175,True
2026/02/02 23:44:16.187422989,True
2026/02/02 23:44:16.192477682,True
2026/02/02 23:44:16.197258065,True
2026/02/02 23:44:16.202712540,True
2026/02/02 23:44:16.207738108,True
2026/02/02 23:44:16.212884999,True
2026/02/02 23:44:16.218060579,True
2026/02/02 23:44:16.223411219,True
2026/02/02 23:44:16.228426948,True
2026/02/02 23:44:16.233862775,True
2026/02/02 23:44:16.238713958,True
2026/02/02 23:44:16.244047756,True
2026/02/02 23:44:16.249089922,True
2026/02/02 23:44:16.254461155,True
2026/02/02 23:44:16.259327759,True
2026/02/02 23:44:16.264930226,True
2026/02/02 23:44:16.270216480,True
2026/02/02 23:44:16.274975076,True
2026/02/02 23:44:16.280122277,True
2026/02/02 23:44:16.285161301,True
2026/02/02 23:44:16.290567822,True
2026/02/02 23:44:16.295509042,True
2026/02/02 23:44:16.300979045,True
2026/02/02 23:44:16.306356402,True
2026/02/02 23:44:16.311435183,True
2026/02/02 23:44:16.316590262,True
2026/02/02 23:44:16.321564344,True
2026/02/02 23:44:16.326914680,True
2026/02/02 23:44:16.331856210,True
2026/02/02 23:44:16.336998411,True
2026/02/02 23:44:16.342390240,True
2026/02/02 23:44:16.347515688,True
2026/02/02 23:44:16.352646495,True
2026/02/02 23:44:16.357586760,True
2026/02/02 23:44:16.362986243,True
2026/02/02 23:44:16.368263368,True
2026/02/02 23:44:16.373429688,True
2026/02/02 23:44:16.378422196,True
2026/02/02 23:44:16.383791715,True
2026/02/02 23:44:16.389094314,True
2026/02/02 23:44:16.394158742,True
2026/02/02 23:44:16.399043315,True
2026/02/02 23:44:16.404626830,True
2026/02/02 23:44:16.409590916,True
2026/02/02 23:44:16.414856052,True
2026/02/02 23:44:16.419682455,True
2026/02/02 23:44:16.425150971,True
2026/02/02 23:44:16.430054476,True
2026/02/02 23:44:16.435610849,True
2026/02/02 23:44:16.440056415,True
2026/02/02 23:44:16.445340643,True
2026/02/02 23:44:16.450554241,True
2026/02/02 23:44:16.455492863,True
2026/02/02 23:44:16.460954981,True
2026/02/02 23:44:16.466104014,True
2026/02/02 23:44:16.471214615,True
2026/02/02 23:44:16.476305446,True
2026/02/02 23:44:16.481182504,True
2026/02/02 23:44:16.486729243,True
2026/02/02 23:44:16.491734631,True
2026/02/02 23:44:16.496939478,True
2026/02/02 23:44:16.502061650,True
2026/02/02 23:44:16.507254392,True
2026/02/02 23:44:16.512534072,True
2026/02/02 23:44:16.517614004,True
2026/02/02 23:44:16.523085278,True
2026/02/02 23:44:16.528086885,True
2026/02/02 23:44:16.533315229,True
2026/02/02 23:44:16.538205375,True
2026/02/02 23:44:16.543588326,True
2026/02/02 23:44:16.548682785,True
2026/02/02 23:44:16.554003928,True
2026/02/02 23:44:16.558805944,True
2026/02/02 23:44:16.564225004,True
2026/02/02 23:44:16.569450969,True
2026/02/02 23:44:16.574560747,True
2026/02/02 23:44:16.579522318,True
2026/02/02 23:44:16.585104308,True
2026/02/02 23:44:16.590413459,True
2026/02/02 23:44:16.595597131,True
2026/02/02 23:44:16.600440564,True
2026/02/02 23:44:16.606121096,True
2026/02/02 23:44:16.610760399,True
2026/02/02 23:44:16.615600764,True
2026/02/02 23:44:16.621050594,True
2026/02/02 23:44:16.626174926,True
2026/02/02 23:44:16.631366459,True
2026/02/02 23:44:16.636547869,True
2026/02/02 23:44:16.641747413,True
2026/02/02 23:44:16.646867712,True
2026/02/02 23:44:16.652227398,True
2026/02/02 23:44:16.657184794,True
2026/02/02 23:44:16.662537937,True
2026/02/02 23:44:16.667956086,True
2026/02/02 23:44:16.673215450,True
2026/02/02 23:44:16.678311267,True
2026/02/02 23:44:16.683098104,True
2026/02/02 23:44:16.688221649,True
2026/02/02 23:44:16.693250529,True
2026/02/02 23:44:16.698104673,True
2026/02/02 23:44:16.703706848,True
2026/02/02 23:44:16.708535475,True
2026/02/02 23:44:16.713646572,True
2026/02/02 23:44:16.718704779,True
2026/02/02 23:44:16.723894026,True
2026/02/02 23:44:16.728876042,True
2026/02/02 23:44:16.734268525,True
2026/02/02 23:44:16.739155665,True
2026/02/02 23:44:16.744525863,True
2026/02/02 23:44:16.749491999,True
2026/02/02 23:44:16.754960874,True
2026/02/02 23:44:16.759806808,True
2026/02/02 23:44:16.765282371,True
2026/02/02 23:44:16.770539268,True
2026/02/02 23:44:16.775673472,True
2026/02/02 23:44:16.780596578,True
2026/02/02 23:44:16.786182164,True
2026/02/02 23:44:16.791245716,True
2026/02/02 23:44:16.796234201,True
2026/02/02 23:44:16.801834883,True
2026/02/02 23:44:16.806852886,True
2026/02/02 23:44:16.811971665,True
2026/02/02 23:44:16.817138787,True
2026/02/02 23:44:16.822500507,True
2026/02/02 23:44:16.827505602,True
2026/02/02 23:44:16.832872928,True
2026/02/02 23:44:16.837884470,True
2026/02/02 23:44:16.843224446,True
2026/02/02 23:44:16.848399189,True
2026/02/02 23:44:16.853797984,True
2026/02/02 23:44:16.858713216,True
2026/02/02 23:44:16.864073314,True
2026/02/02 23:44:16.869395102,True
