source;share/underwater_robot_pkg/hook/pythonpath.ps1
source;share/underwater_robot_pkg/hook/pythonpath.dsv
source;share/underwater_robot_pkg/hook/pythonpath.sh
source;share/underwater_robot_pkg/hook/ament_prefix_path.ps1
source;share/underwater_robot_pkg/hook/ament_prefix_path.dsv
source;share/underwater_robot_pkg/hook/ament_prefix_path.sh
