Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 02:07:57,12000,38.0789,0.000175,0.081159,0.636010,435.893060,0.368263,26153.583619
2026-07-24 02:09:03,12000,47.3036,0.000230,0.083819,0.541003,590.919112,0.740370,35455.146741
2026-07-24 02:10:11,12000,39.0237,0.662736,0.000022,0.006045,446.914969,0.847862,26814.898165
