Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 16:27:50,12000,30.7053,9.294850,-0.010677,0.000000,474.910357,0.573604,28494.621449
2026-07-24 16:29:13,12000,31.2479,10.020295,-0.013686,0.000000,511.976180,0.822080,30718.570804
2026-07-24 16:30:21,12000,37.7523,0.000830,0.016414,0.725541,417.493137,0.806421,25049.588245
