Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 00:45:28,12000,23.8845,25.028799,-0.002628,0.000000,639.411980,0.851433,38364.718804
2026-07-24 00:46:42,12000,24.4271,25.126996,-0.003292,0.000000,641.920618,0.825663,38515.237083
2026-07-24 00:47:48,12000,23.7149,25.211997,-0.004368,0.000000,644.092143,0.733859,38645.528550
