Timestamp,Total_Steps,Fitness_Score,Cost_of_Transport,Average_Speed_m_s,Path_Straightness,Average_Power_W,Stability_Index,Total_Energy_J
2026-07-24 02:19:02,12000,46.6690,8.202976,-0.017728,0.000000,419.122257,0.822627,25147.335413
2026-07-24 02:20:30,12000,32.2600,0.000027,0.469680,0.787879,387.739788,0.009517,23264.387272
2026-07-24 02:21:37,12000,43.3641,8.633029,-0.121045,0.000000,441.095335,0.918245,26465.720111
